50166;Z83;3
50165;P38;3
50176;J12;3
50173;M41;3
50014;R20;3
50057;H25;3
50114;Q55;3
50144;T14;3
50173;M96;3
50061;F60;3
50145;G25;3
50195;S09;3
50072;Q60;3
50143;M15;3
50181;R03;3
50116;T14;3
50088;Q83;3
50156;T07;3
50088;Q53;3
50111;J22;3
50144;G90;3
50116;S86;3
50192;F80;3
50072;Q36;3
50188;J98;3
50114;Q42;3
50143;M66;3
50094;N01;3
50114;P35;3
50193;N63;3
50057;D21;3
50188;S29;3
50059;Q87;3
50193;F68;3
50061;H93;3
50176;P27;3
50176;P91;3
50216;Z72;3
50144;S12;3
50188;I78;3
50044;C07;3
50159;O81;3
50114;Z20;3
50116;M24;3
50185;J46;3
50176;F93;3
50176;Q05;3
50072;Q21;3
50144;M99;3
50072;Q54;3
50199;Z74;3
50115;C23;3
50090;C55;3
50116;M77;3
50188;Z53;3
50114;M91;3
50080;D20;3
50215;Z83;3
50057;H26;3
50088;K07;3
50024;P00;3
50072;Q79;3
50088;Q30;3
50163;Z20;3
50187;T15;3
50072;Q40;3
50114;Q62;3
50165;R01;3
50176;Q78;3
50145;F06;3
50114;Q03;3
50061;M81;3
50114;P94;3
50114;A37;3
50072;Q81;3
50072;R62;3
50057;H49;3
50176;Q68;3
50186;F34;3
50143;Z53;3
50176;Q37;3
50143;M05;3
50178;Z00;3
50173;Q78;3
50072;M91;3
50072;Q33;3
50129;S08;3
50057;D18;3
50010;N63;3
50173;M92;3
50211;I87;3
50186;L63;3
50166;R94;3
50176;M91;3
50143;Q68;3
50066;P14;3
50072;K02;3
50241;N63;3
50114;N26;3
50173;S24;3
50114;B08;3
50059;Z02;3
50173;M89;3
50165;L22;3
50072;C40;3
50176;R73;3
50216;Z29;3
50173;Q76;3
50072;Q03;3
50159;T70;3
50200;E34;3
50072;Q06;3
50072;D57;3
50166;Z20;3
50111;K21;3
50143;M41;3
50114;R68;3
50241;Q65;3
50213;T08;3
50170;T41;3
50014;I10;3
50143;M40;3
50176;H00;3
50114;Q74;3
50241;D81;3
50072;Q12;3
50072;Q72;3
50114;Q41;3
50114;P91;3
50061;F41;3
50143;M08;3
50145;G04;3
50176;Z27;3
50176;Q33;3
50188;G98;3
50173;M24;3
50114;R23;3
50176;Q35;3
50072;Q05;3
50220;Q82;3
50186;R70;3
50014;F33;3
50176;M41;3
50080;B07;3
50072;C72;3
50177;L11;3
50114;Q72;3
50059;Z23;3
50063;S88;3
50169;C58;3
50111;R53;3
50114;C91;3
50193;A07;3
50024;D23;3
50072;E71;3
50114;Q40;3
50114;M08;3
50166;E23;3
50156;E28;3
50173;S34;3
50065;O81;3
50116;M66;3
50160;N03;3
50176;Q74;3
50080;E28;3
50193;J09;3
50114;Q65;3
50010;N87;3
50072;Q64;3
50095;S13;3
50072;C75;3
50061;R52;3
50050;R87;3
50164;G98;3
50072;T22;3
50144;M41;3
50072;C91;3
50014;J90;3
50186;E56;3
50114;Q43;3
50156;O48;3
50176;Q41;3
50143;M18;3
50212;F52;3
50111;I95;3
50010;O65;3
50154;M95;3
50064;D90;3
50181;L25;3
50220;A43;3
50116;S93;3
50116;M62;3
50067;T65;3
50072;Q62;3
50161;O67;3
50176;F90;3
50088;M93;3
50059;L41;3
50176;Q36;3
50176;Q12;3
50176;Z20;3
50088;Z41;3
50176;R14;3
50114;Q54;3
50068;R87;3
50173;M61;3
50143;M42;3
50114;L01;3
50114;R14;3
50185;P25;3
50176;Q67;3
50061;C51;3
50072;F80;3
50143;M06;3
50216;E80;3
50176;N00;3
50072;Q43;3
50176;J10;3
50072;I37;3
50129;O81;3
50143;M43;3
50173;G82;3
50212;H69;3
50114;K90;3
50151;D45;3
50178;H50;3
50176;Q71;3
50192;T00;3
50197;A78;3
50057;H34;3
50072;E75;3
50178;C33;3
50197;O74;3
50176;S34;3
50114;J02;3
50173;M22;3
50072;G71;3
50166;R62;3
50080;Z31;3
50072;Q04;3
50176;C40;3
50072;A38;3
50067;N02;3
50072;T21;3
50072;N00;3
50188;G71;3
50114;D58;3
50058;T35;3
50059;A35;3
50072;M21;3
50095;D38;3
50116;M23;3
50144;M62;3
50072;Q53;3
50176;J06;3
50114;E84;3
50063;Z84;3
50072;T28;3
50176;P24;3
50187;Z24;3
50044;F07;3
50194;S74;3
50114;Q79;3
50177;S38;3
50063;T16;3
50116;M67;3
50143;G57;3
50114;Q75;3
50059;R89;3
50114;T28;3
50218;Q82;3
50176;S39;3
50170;A06;3
50114;F51;3
50088;M65;3
50143;M24;3
50162;Q55;3
50155;P58;3
50165;P12;3
50143;M19;3
50114;E10;3
50061;F20;3
50195;R54;3
50161;G58;3
50114;Q07;3
50072;B01;3
50178;Z94;3
50143;M20;3
50064;B33;3
50164;T29;3
50164;L84;3
50207;L10;3
50114;H00;3
50192;T13;3
50215;Z01;3
50114;R25;3
50061;M05;3
50173;M19;3
50209;A52;3
50114;L04;3
50188;S75;3
50094;I87;3
50152;I13;3
50114;F50;3
50143;M89;3
50072;R23;3
50199;Z75;3
50063;F80;3
50058;C46;3
50072;S39;3
50014;S30;3
50116;G57;3
50014;I80;3
50061;F31;3
50173;M40;3
50207;H92;3
50176;Q54;3
50114;T54;3
50143;M85;3
50072;F50;3
50200;Z22;3
50154;S93;3
50072;P91;3
50241;R87;3
50072;D18;3
50114;J21;3
50195;A19;3
50061;C56;3
50072;C74;3
50116;M65;3
50176;Q04;3
50024;D01;3
50115;C88;3
50072;E74;3
50178;F63;3
50066;F30;3
50014;S12;3
50114;J20;3
50178;L87;3
50185;F16;3
50088;H71;3
50024;M40;3
50059;B55;3
50114;Q22;3
50201;H30;3
50217;F16;3
50065;O28;3
50114;T75;3
50114;R62;3
50114;T25;3
50199;S69;3
50095;S36;3
50066;P02;3
50059;E76;3
50061;G50;3
50173;M85;3
50176;S03;3
50193;F69;3
50193;N94;3
50193;R64;3
50178;M34;3
50080;N92;3
50176;F98;3
50188;Q82;3
50072;H00;3
50114;H66;3
50050;G98;3
50143;M92;3
50159;O28;3
50014;G35;3
50072;D58;3
50090;P94;3
50116;S46;3
50192;B35;3
50058;Q02;3
50088;D29;3
50143;M91;3
50167;C39;3
50010;Z30;3
50212;I01;3
50169;H59;3
50212;E31;3
50143;M77;3
50187;T59;3
50143;M93;3
50195;I12;3
50088;I86;3
50200;B05;3
50072;M30;3
50166;F99;3
50061;F45;3
50072;L91;3
50188;K27;3
50010;Q71;3
50144;G83;3
50170;G30;3
50200;S16;3
50024;N73;3
50116;M22;3
50219;L74;3
50114;D22;3
50114;J06;3
50194;R72;3
50176;M21;3
50176;L52;3
50241;Z01;3
50155;D26;3
50219;Q10;3
50144;M47;3
50154;O69;3
50178;H52;3
50072;T25;3
50176;J04;3
50176;B08;3
50059;T73;3
50066;R17;3
50072;T20;3
50058;T06;3
50159;T68;3
50177;C17;3
50176;Q75;3
50058;F72;3
50114;J12;3
50176;P52;3
50058;P50;3
50194;S59;3
50058;A28;3
50058;D83;3
50185;P52;3
50187;B20;3
50114;Q76;3
50173;M67;3
50193;N72;3
50088;H70;3
50176;D16;3
50143;T88;3
50220;H50;3
50072;Q18;3
50143;M61;3
50116;S43;3
50111;K92;3
50173;M77;3
50161;O69;3
50072;T24;3
50195;N12;3
50195;J67;3
50088;J35;3
50211;L74;3
50067;C68;3
50192;R54;3
50176;S90;3
50211;Z31;3
50115;R64;3
50188;O16;3
50176;Z04;3
50207;H18;3
50067;D28;3
50072;P78;3
50201;A26;3
50169;B69;3
50177;C75;3
50193;Z42;3
50114;N02;3
50143;M75;3
50176;F50;3
50114;Z04;3
50209;Q50;3
50173;D21;3
50095;I24;3
50067;S33;3
50114;R63;3
50162;M93;3
50065;O01;3
50156;Z24;3
50114;H70;3
50185;P35;3
50155;Z73;3
50145;G47;3
50050;Z24;3
50014;E86;3
50152;E55;3
50188;Q64;3
50069;Z73;3
50200;S84;3
50050;E63;3
50160;M95;3
50178;C84;3
50195;J14;3
50114;G80;3
50090;M41;3
50178;J60;3
50173;S14;3
50186;C58;3
50173;D16;3
50068;I97;3
50178;N01;3
50218;D53;3
50111;R55;3
50061;R63;3
50065;N72;3
50088;R02;3
50213;Q16;3
50010;O67;3
50061;G35;3
50194;T70;3
50059;P77;3
50155;D58;3
50058;Z09;3
50178;B47;3
50193;S03;3
50094;Z13;3
50207;Z24;3
50164;G11;3
50058;P83;3
50114;P92;3
50193;N25;3
50188;J05;3
50185;D58;3
50059;C94;3
50195;T55;3
50193;E14;3
50178;T86;3
50114;Q69;3
50213;I38;3
50170;I13;3
50065;Z30;3
50176;Q42;3
50072;J22;3
50176;D76;3
50010;N95;3
50058;B21;3
50143;M96;3
50072;I45;3
50090;O12;3
50212;N03;3
50188;J09;3
50195;T48;3
50176;Q03;3
50059;Q80;3
50207;B47;3
50072;A87;3
50143;M22;3
50197;P04;3
50072;L04;3
50116;S76;3
50188;P55;3
50063;H00;3
50176;J20;3
50072;Q76;3
50176;G80;3
50170;F06;3
50215;O01;3
50170;F01;3
50173;M43;3
50072;T23;3
50173;Q74;3
50176;R68;3
50194;B30;3
50067;T51;3
50177;H47;3
50072;Q78;3
50143;M48;3
50200;Z27;3
50200;P23;3
50188;P29;3
50176;P28;3
50164;F12;3
50160;A05;3
50024;H83;3
50080;P92;3
50173;M48;3
50213;E84;3
50176;Q31;3
50072;J10;3
50065;R19;3
50072;J12;3
50072;Q15;3
50215;A17;3
50010;O81;3
50192;R64;3
50167;D12;3
50059;L87;3
50014;E87;3
50095;O03;3
50024;K14;3
50114;Q64;3
50115;K58;3
50061;F23;3
50080;G56;3
50173;G54;3
50115;C21;3
50159;R58;3
50072;P90;3
50207;Q53;3
50173;M21;3
50114;Q66;3
50115;P13;3
50215;Z48;3
50143;M21;3
50176;I15;3
50181;F07;3
50063;S57;3
50217;R15;3
50067;T59;3
50066;O05;3
50173;M12;3
50151;M45;3
50144;D41;3
50173;M75;3
50173;T84;3
50115;O48;3
50050;O06;3
50114;D57;3
50024;H61;3
50114;Q78;3
50072;S97;3
50114;S00;3
50072;Q30;3
50166;P77;3
50080;E65;3
50069;H25;3
50064;O69;3
50170;J41;3
50178;G36;3
50143;Q66;3
50192;T44;3
50188;P83;3
50155;R54;3
50072;H70;3
50024;K30;3
50088;H90;3
50178;H74;3
50068;T58;3
50065;F25;3
50080;N60;3
50061;K58;3
50193;F28;3
50167;C16;3
50114;P28;3
50072;B08;3
50200;L00;3
50176;C47;3
50167;D53;3
50058;K00;3
50167;E32;3
50058;F83;3
50220;Z49;3
50219;D45;3
50153;P02;3
50010;P20;3
50059;C00;3
50200;S23;3
50067;N71;3
50114;M21;3
50010;Q83;3
50213;S29;3
50241;Q68;3
50072;C41;3
50152;R01;3
50159;O12;3
50072;P52;3
50185;P36;3
50173;M99;3
50216;R94;3
50144;B37;3
50063;Z13;3
50072;Q55;3
50014;E11;3
50194;R35;3
50178;K10;3
50178;F64;3
50072;D70;3
50197;F92;3
50153;G71;3
50185;Z40;3
50178;Q13;3
50193;L53;3
50024;P36;3
50177;R49;3
50080;M99;3
50063;P80;3
50068;H72;3
50144;G35;3
50167;C23;3
50114;Q61;3
50114;Q20;3
50211;E28;3
50156;O74;3
50059;C12;3
50176;P58;3
50072;J06;3
50173;M76;3
50114;A08;3
50178;Q28;3
50218;F15;3
50159;L92;3
50151;F43;3
50217;O81;3
50114;Q27;3
50072;F84;3
50072;J00;3
50072;I81;3
50024;P03;3
50161;D16;3
50024;I13;3
50178;L28;3
50072;G95;3
50176;Q40;3
50154;S83;3
50059;E70;3
50151;D40;3
50178;L94;3
50065;F22;3
50065;F20;3
50178;H49;3
50177;C03;3
50166;T54;3
50176;T52;3
50059;Q51;3
50059;Q13;3
50188;J68;3
50010;M48;3
50114;P58;3
50072;A39;3
50145;R45;3
50059;Q81;3
50059;D81;3
50059;L24;3
50188;F69;3
50059;L70;3
50188;L30;3
50116;M75;3
50151;F19;3
50170;K37;3
50024;K71;3
50058;B23;3
50176;P74;3
50176;S41;3
50069;H26;3
50188;J44;3
50176;B01;3
50195;F30;3
50216;L85;3
50194;J61;3
50061;M53;3
50115;O63;3
50024;J01;3
50178;I37;3
50173;M84;3
50167;C76;3
50044;I70;3
50143;Q71;3
50185;P74;3
50176;B34;3
50065;F33;3
50088;Q62;3
50080;N95;3
50010;O61;3
50193;N88;3
50114;J04;3
50193;N73;3
50088;Q18;3
50059;K08;3
50024;T00;3
50088;C66;3
50176;Q39;3
50215;I38;3
50176;J21;3
50187;T65;3
50194;J09;3
50063;H47;3
50197;Z41;3
50072;P27;3
50176;Q79;3
50192;J68;3
50058;E55;3
50159;F07;3
50065;A39;3
50014;K29;3
50088;S83;3
50044;M72;3
50069;A21;3
50178;L44;3
50152;O15;3
50201;D31;3
50201;I07;3
50010;Q52;3
50188;E88;3
50186;A78;3
50094;R77;3
50201;C63;3
50059;T26;3
50216;J81;3
50177;F64;3
50151;F11;3
50115;O90;3
50155;C00;3
50201;R43;3
50068;R74;3
50044;I88;3
50059;I37;3
50166;F09;3
50176;H66;3
50144;Z45;3
50116;D16;3
50187;Q83;3
50178;O35;3
50067;T75;3
50144;G62;3
50188;P01;3
50143;S53;3
50114;B00;3
50072;J21;3
50185;T50;3
50185;F30;3
50116;M25;3
50188;F98;3
50072;N36;3
50176;D22;3
50178;S16;3
50173;M50;3
50167;C20;3
50111;C61;3
50061;R00;3
50176;K04;3
50173;T87;3
50176;Q17;3
50072;C49;3
50192;Z43;3
50061;C24;3
50024;O12;3
50095;S22;3
50160;H61;3
50072;L90;3
50095;S30;3
50216;T67;3
50166;Q90;3
50178;L40;3
50176;T22;3
50010;N89;3
50178;L20;3
50211;O15;3
50067;L50;3
50173;Q65;3
50188;R54;3
50176;Q64;3
50143;T84;3
50176;E72;3
50215;F90;3
50143;M76;3
50159;E65;3
50057;T85;3
50114;S39;3
50010;C55;3
50167;K58;3
50066;L92;3
50188;S69;3
50169;P74;3
50114;P78;3
50059;H34;3
50058;A51;3
50207;Q16;3
50058;A43;3
50058;F82;3
50058;E07;3
50058;L66;3
50059;O88;3
50058;B30;3
50197;F48;3
50144;M48;3
50068;Q38;3
50154;P21;3
50010;N92;3
50072;L20;3
50050;N26;3
50072;Q66;3
50177;I23;3
50195;E43;3
50220;M61;3
50164;J37;3
50200;C03;3
50193;Z41;3
50059;Q27;3
50059;Q15;3
50173;M91;3
50197;F99;3
50114;R56;3
50111;N39;3
50215;N31;3
50241;H25;3
50178;S04;3
50188;D52;3
50024;N23;3
50014;S20;3
50145;R29;3
50178;A53;3
50220;T67;3
50218;Q52;3
50188;P94;3
50176;R56;3
50080;N88;3
50194;J62;3
50156;A18;3
50059;G36;3
50153;S71;3
50061;I10;3
50209;P37;3
50241;E78;3
50178;D04;3
50050;Z48;3
50176;P92;3
50072;T51;3
50185;O82;3
50218;F10;3
50114;E16;3
50067;E27;3
50213;F09;3
50165;O65;3
50144;J96;3
50176;N36;3
50065;T68;3
50176;G71;3
50116;M89;3
50058;C94;3
50165;O12;3
50088;M23;3
50065;F34;3
50177;H20;3
50059;C63;3
50220;L92;3
50186;O22;3
50059;H21;3
50059;F62;3
50143;M16;3
50059;L93;3
50072;M08;3
50209;O74;3
50176;S26;3
50067;O06;3
50155;O81;3
50192;G11;3
50173;R27;3
50129;S60;3
50166;G98;3
50186;Z13;3
50165;P13;3
50059;S95;3
50061;M35;3
50178;C30;3
50188;R44;3
50165;P61;3
50169;H35;3
50115;O69;3
50178;Q26;3
50167;E89;3
50218;O92;3
50178;L56;3
50114;B34;3
50163;T38;3
50144;S13;3
50177;R61;3
50059;P91;3
50010;G56;3
50050;D40;3
50010;D39;3
50065;F11;3
50173;L60;3
50010;Q70;3
50090;M40;3
50178;D03;3
50058;N14;3
50059;P78;3
50161;P21;3
50197;L08;3
50163;I85;3
50072;J20;3
50024;H04;3
50176;A08;3
50185;A05;3
50213;R26;3
50160;O74;3
50143;M17;3
50072;C38;3
50165;P78;3
50014;S01;3
50181;O05;3
50114;P61;3
50186;Z12;3
50024;N71;3
50176;Q69;3
50176;P22;3
50186;K05;3
50044;K45;3
50173;M47;3
50194;F91;3
50200;B08;3
50173;L89;3
50080;O11;3
50058;F92;3
50114;D18;3
50059;D42;3
50215;Q84;3
50216;S35;3
50218;S23;3
50178;C43;3
50058;Q44;3
50220;C95;3
50207;H80;3
50166;S26;3
50145;G44;3
50197;B15;3
50219;Z46;3
50114;K04;3
50176;M85;3
50090;D28;3
50114;G95;3
50058;E74;3
50152;F15;3
50241;T61;3
50170;R29;3
50154;M22;3
50194;R30;3
50066;T68;3
50116;M70;3
50167;C48;3
50219;P15;3
50058;R95;3
50200;D03;3
50215;S97;3
50058;P04;3
50153;T89;3
50167;C82;3
50114;G37;3
50114;M30;3
50216;F42;3
50207;H59;3
50178;L57;3
50024;C26;3
50177;P01;3
50176;R62;3
50024;G44;3
50188;J14;3
50063;H91;3
50072;Q65;3
50213;G30;3
50176;T23;3
50153;J10;3
50188;I24;3
50195;C14;3
50129;R09;3
50166;K27;3
50194;N50;3
50218;P15;3
50024;E86;3
50080;P21;3
50169;A03;3
50197;F28;3
50178;D00;3
50010;N60;3
50186;L44;3
50061;F50;3
50050;E26;3
50129;S91;3
50050;L84;3
50065;F19;3
50167;Z46;3
50209;T15;3
50072;M41;3
50177;G37;3
50144;M66;3
50188;K09;3
50061;N30;3
50241;D00;3
50170;F03;3
50178;C03;3
50164;M02;3
50192;R79;3
50072;Q67;3
50080;Q63;3
50143;M84;3
50215;P00;3
50072;P38;3
50188;J94;3
50216;Q50;3
50176;R63;3
50024;A02;3
50216;S75;3
50193;O87;3
50090;N84;3
50181;M65;3
50010;M99;3
50176;T75;3
50192;S11;3
50170;R26;3
50178;A17;3
50200;Z23;3
50169;P35;3
50178;I23;3
50212;C93;3
50177;K08;3
50195;P01;3
50181;R17;3
50156;A90;3
50178;L43;3
50058;B09;3
50162;M23;3
50217;B22;3
50200;P14;3
50069;F98;3
50156;S97;3
50241;Z45;3
50058;B24;3
50072;D23;3
50058;T01;3
50095;N70;3
50188;K37;3
50154;S46;3
50188;O86;3
50164;R19;3
50088;M77;3
50143;Q67;3
50163;A54;3
50059;C76;3
50192;R01;3
50058;P01;3
50064;Z31;3
50165;J67;3
50094;R79;3
50160;H72;3
50177;C31;3
50162;S43;3
50058;M33;3
50010;M53;3
50217;H93;3
50144;M96;3
50164;D73;3
50195;G90;3
50186;T37;3
50010;M51;3
50069;N46;3
50059;C52;3
50090;K01;3
50201;S87;3
50155;N15;3
50201;P92;3
50145;R20;3
50177;H34;3
50181;R77;3
50114;M93;3
50241;D13;3
50218;F14;3
50178;H90;3
50164;J15;3
50213;F53;3
50241;I34;3
50059;L20;3
50176;Q62;3
50178;C04;3
50165;H25;3
50181;I64;3
50059;R82;3
50192;B50;3
50057;C85;3
50178;M45;3
50024;J43;3
50115;O43;3
50080;N90;3
50177;P00;3
50088;M94;3
50059;P76;3
50195;P90;3
50213;J47;3
50164;M81;3
50072;E84;3
50059;Q91;3
50065;F12;3
50014;N10;3
50010;O02;3
50178;H95;3
50114;P22;3
50212;Z73;3
50195;A81;3
50114;G72;3
50061;B02;3
50129;R02;3
50170;T28;3
50178;Z52;3
50185;K27;3
50144;M53;3
50090;N87;3
50241;Q38;3
50065;O10;3
50154;O21;3
50072;G06;3
50059;C05;3
50010;D24;3
50159;P13;3
50169;E89;3
50072;R50;3
50167;C15;3
50178;H21;3
50061;I64;3
50219;T19;3
50059;Q28;3
50220;Q68;3
50156;O24;3
50064;O07;3
50177;D42;3
50065;Z73;3
50177;Z52;3
50215;S67;3
50218;G11;3
50181;P96;3
50167;D30;3
50218;T54;3
50115;C50;3
50072;R06;3
50010;N84;3
50058;E24;3
50080;I83;3
50163;R05;3
50072;M93;3
50220;A18;3
50167;D37;3
50187;Z42;3
50080;D23;3
50010;D06;3
50173;M87;3
50072;G81;3
50167;K60;3
50178;J37;3
50186;N14;3
50167;C17;3
50115;O86;3
50088;I83;3
50167;E66;3
50216;N30;3
50063;O06;3
50241;A78;3
50176;A87;3
50065;A16;3
50176;M08;3
50176;E10;3
50193;D51;3
50241;R16;3
50173;M15;3
50218;O86;3
50218;O20;3
50063;Z27;3
50166;F29;3
50197;T00;3
50192;P02;3
50152;Q36;3
50010;D25;3
50088;N35;3
50162;M77;3
50010;N81;3
50010;N85;3
50153;S51;3
50115;O64;3
50165;O75;3
50185;A37;3
50216;I97;3
50212;S97;3
50072;D69;3
50145;G41;3
50156;Q50;3
50080;Q90;3
50177;D15;3
50188;R32;3
50014;F32;3
50069;E44;3
50185;P23;3
50063;N42;3
50173;M25;3
50241;I78;3
50154;T62;3
50014;N17;3
50177;F39;3
50199;H54;3
50163;B16;3
50176;P90;3
50063;Z65;3
50176;P96;3
50115;O71;3
50144;S22;3
50160;D46;3
50216;T15;3
50058;O48;3
50058;L08;3
50080;I84;3
50188;H05;3
50178;O01;3
50187;Z40;3
50010;M54;3
50114;M92;3
50152;P36;3
50178;M33;3
50178;E32;3
50178;I36;3
50010;M18;3
50188;P61;3
50072;none;3
50197;Q89;3
50050;S26;3
50220;O69;3
50014;I49;3
50200;F90;3
50173;D48;3
50080;M77;3
50176;Q63;3
50115;C48;3
50207;H02;3
50178;C44;3
50165;T48;3
50211;L60;3
50197;T48;3
50162;M75;3
50115;O91;3
50072;G08;3
50194;S99;3
50173;M66;3
50178;H33;3
50072;T75;3
50010;D22;3
50185;Z42;3
50010;N73;3
50176;L50;3
50194;B26;3
50050;H10;3
50193;P20;3
50166;K01;3
50111;J18;3
50080;M72;3
50010;D28;3
50217;F53;3
50153;B25;3
50059;E45;3
50154;M93;3
50059;C09;3
50217;F19;3
50186;T09;3
50178;F17;3
50067;Z43;3
50201;M32;3
50178;L70;3
50178;Z22;3
50178;N72;3
50178;O04;3
50059;G61;3
50176;P70;3
50080;N97;3
50115;P59;3
50207;D03;3
50176;Q27;3
50176;J35;3
50114;Z27;3
50072;L01;3
50170;T80;3
50151;D38;3
50176;B00;3
50167;C19;3
50177;I05;3
50059;I36;3
50044;K58;3
50166;S21;3
50072;P37;3
50192;A07;3
50058;L29;3
50114;Z03;3
50188;N23;3
50185;F53;3
50088;H25;3
50173;G57;3
50167;C80;3
50159;K45;3
50058;F94;3
50218;F12;3
50163;O85;3
50195;K90;3
50151;J05;3
50059;K10;3
50167;Z08;3
50170;none;3
50173;M51;3
50218;S03;3
50065;F43;3
50201;H04;3
50058;I23;3
50201;O92;3
50059;R79;3
50061;C80;3
50188;P36;3
50066;C37;3
50088;Z42;3
50170;F05;3
50212;H91;3
50169;H25;3
50072;R68;3
50164;M99;3
50167;G47;3
50151;N47;3
50165;O82;3
50114;A09;3
50144;T85;3
50200;J00;3
50153;S46;3
50061;J15;3
50072;Q52;3
50114;A87;3
50165;O71;3
50024;D47;3
50154;O74;3
50059;Z08;3
50163;R77;3
50059;H70;3
50165;D34;3
50145;T42;3
50173;C49;3
50170;S89;3
50057;B02;3
50218;P92;3
50059;K01;3
50165;P54;3
50080;N84;3
50080;N94;3
50241;I20;3
50167;E43;3
50176;P39;3
50114;F45;3
50063;A39;3
50241;I86;3
50207;R54;3
50063;G10;3
50063;G06;3
50176;N04;3
50178;C05;3
50144;N45;3
50217;R21;3
50200;D58;3
50218;O87;3
50178;H16;3
50178;N64;3
50143;M53;3
50165;N72;3
50090;E28;3
50057;S01;3
50192;C55;3
50201;A06;3
50178;L23;3
50144;T83;3
50195;O13;3
50090;P21;3
50193;K28;3
50164;L53;3
50194;R77;3
50044;A02;3
50177;S23;3
50194;S79;3
50178;H65;3
50173;C40;3
50241;I35;3
50177;H15;3
50218;Q38;3
50177;L56;3
50069;F93;3
50010;O30;3
50010;O75;3
50153;S76;3
50058;H20;3
50058;P54;3
50114;J22;3
50059;H74;3
50129;S50;3
50194;D09;3
50185;F99;3
50185;H95;3
50143;M50;3
50159;R09;3
50186;N02;3
50144;M54;3
50153;T78;3
50064;N76;3
50161;N19;3
50095;S76;3
50154;O64;3
50059;L53;3
50058;Q10;3
50065;M87;3
50063;A81;3
50176;K38;3
50178;P52;3
50161;O74;3
50059;B60;3
50114;C81;3
50193;F07;3
50178;P20;3
50164;M51;3
50152;T14;3
50207;B60;3
50164;T51;3
50058;P55;3
50177;H17;3
50178;B25;3
50010;O34;3
50176;L04;3
50218;K60;3
50218;A84;3
50207;H17;3
50218;O74;3
50161;T87;3
50186;D41;3
50176;A69;3
50061;K51;3
50178;D33;3
50059;L12;3
50186;C72;3
50176;P36;3
50010;O72;3
50069;H40;3
50194;K06;3
50178;K09;3
50219;G60;3
50072;B00;3
50194;F69;3
50176;A18;3
50095;S42;3
50114;K21;3
50177;C37;3
50063;B09;3
50186;L13;3
50194;F79;3
50153;S90;3
50044;S20;3
50153;H49;3
50059;E44;3
50065;J80;3
50212;L74;3
50061;I89;3
50188;G47;3
50063;Q05;3
50072;A69;3
50178;Z51;3
50059;Q21;3
50195;P13;3
50167;C18;3
50241;I36;3
50197;O62;3
50072;B34;3
50129;S22;3
50080;P61;3
50188;J47;3
50010;L60;3
50059;H16;3
50170;E51;3
50178;D80;3
50152;J82;3
50094;P13;3
50195;T00;3
