
	J.1.1.M Beatmungsfälle >24 h (ohne Neugeborene), Mortalität // Cas de respiration artificielle >24 h (à l’exclusion des nouveau­nés), mortalité // Casi totali di ventilazione meccanica >24 h (neonati esclusi), mortalità
	BAG/OFSP/UFSP - CH-IQI Version V4.0 - Daten 2013 - 27. Juli 2015

	Jahr	AltEGrp	Sex	DeathCH	CasesCH	pCH	
	2013	5	1	9	109	0.08256881	
	2013	5	2	3	45	0.06666667	
	2013	6	1	7	92	0.07608696	
	2013	6	2	3	57	0.05263158	
	2013	7	1	16	117	0.1367521	
	2013	7	2	6	78	0.07692308	
	2013	8	1	14	145	0.09655172	
	2013	8	2	11	86	0.127907	
	2013	9	1	45	255	0.1764706	
	2013	9	2	20	125	0.16	
	2013	10	1	71	374	0.1898396	
	2013	10	2	31	178	0.1741573	
	2013	11	1	106	480	0.2208333	
	2013	11	2	49	260	0.1884615	
	2013	12	1	136	642	0.211838	
	2013	12	2	75	326	0.2300613	
	2013	13	1	190	859	0.2211874	
	2013	13	2	107	425	0.2517647	
	2013	14	1	273	1047	0.260745	
	2013	14	2	148	542	0.2730627	
	2013	15	1	316	1055	0.2995261	
	2013	15	2	175	588	0.297619	
	2013	16	1	316	979	0.3227783	
	2013	16	2	163	580	0.2810345	
	2013	17	1	277	738	0.3753388	
	2013	17	2	190	506	0.3754941	
	2013	18	1	109	240	0.4541667	
	2013	18	2	104	259	0.4015444	
	2013	19	1	31	52	0.5961538	
	2013	19	2	16	43	0.372093	
	2013	20	1	4	4	1	
	2013	20	2	2	7	0.2857143	

