50241;9520;3
50143;8301;3
50176;8696;3
50072;8662;3
50072;3928;3
50241;6018;3
50090;6734;3
50044;8361;3
50241;1394;3
50115;8702;3
50241;784;3
50241;8691;3
50069;6921;3
50068;8651;3
50144;8451;3
50116;8047;3
50197;8843;3
50156;4495;3
50176;2301;3
50217;8951;3
50143;8135;3
50164;9467;3
50188;8779;3
50095;9357;3
50072;8483;3
50195;9399;3
50067;8749;3
50143;8072;3
50065;9439;3
50144;5831;3
50114;400;3
50173;7783;3
50192;9628;3
50063;408;3
50080;6382;3
50156;3850;3
50163;6069;3
50072;2199;3
50173;8197;3
50176;9412;3
50176;9502;3
50072;7827;3
50072;4143;3
50153;8285;3
50024;8361;3
50143;7712;3
50181;8074;3
50193;7693;3
50072;4841;3
50213;5971;3
50115;581;3
50241;9625;3
50010;393;3
50170;2185;3
50143;8313;3
50143;8116;3
50143;444;3
50173;8382;3
50069;99A2;3
50088;7666;3
50193;708;3
50072;5845;3
50188;6993;3
50088;1953;3
50195;9383;3
50143;7849;3
50217;7095;3
50176;9829;3
50061;9928;3
50010;7031;3
50215;9225;3
50160;4864;3
50173;7803;3
50241;6699;3
50143;8342;3
50217;4874;3
50143;84;3
50169;9653;3
50114;4462;3
50173;98;3
50088;5312;3
50072;3563;3
50213;31;3
50072;3571;3
50143;8197;3
50143;7827;3
50170;3771;3
50014;8952;3
50072;5661;3
50072;3511;3
50144;7869;3
50144;390;3
50116;7767;3
50220;6761;3
50143;8175;3
50220;7209;3
50166;9099;3
50144;9339;3
50195;9602;3
50088;5310;3
50209;86;3
50065;7499;3
50195;9336;3
50090;8107;3
50176;9509;3
50080;604;3
50167;4522;3
50063;1621;3
50010;8550;3
50173;7807;3
50152;843;3
50069;99A1;3
50156;9132;3
50010;394;3
50156;7499;3
50166;8939;3
50215;9453;3
50090;600;3
50173;8153;3
50116;8391;3
50143;8184;3
50072;5471;3
50050;7076;3
50241;6621;3
50144;4979;3
50177;7251;3
50014;9917;3
50177;1029;3
50176;7825;3
50064;45;3
50116;8046;3
50200;2412;3
50194;7923;3
50114;7171;3
50143;7781;3
50176;7845;3
50067;5718;3
50185;9446;3
50176;5429;3
50163;4650;3
50181;248;3
50065;9222;3
50143;8007;3
50072;9346;3
50173;8114;3
50173;7798;3
50188;4959;3
50072;3956;3
50072;433;3
50114;7838;3
50241;9975;3
50241;3727;3
50241;2421;3
50241;18;3
50215;6719;3
50065;9435;3
50114;8312;3
50129;8915;3
50114;7835;3
50144;7850;3
50069;742;3
50166;3607;3
50072;5843;3
50116;8077;3
50024;6524;3
50072;3572;3
50114;9702;3
50044;8221;3
50156;8939;3
50064;4517;3
50072;3551;3
50143;8156;3
50072;201;3
50187;9908;3
50201;371;3
50201;1521;3
50201;9749;3
50212;5662;3
50215;396;3
50072;4191;3
50176;7837;3
50188;8966;3
50072;8764;3
50090;8904;3
50220;8666;3
50201;8581;3
50163;8958;3
50050;2251;3
50173;7808;3
50114;5674;3
50144;8021;3
50173;8042;3
50173;7838;3
50193;6919;3
50193;9356;3
50024;8743;3
50065;9425;3
50213;99B2;3
50156;9649;3
50116;7715;3
50195;9318;3
50143;8081;3
50067;8822;3
50088;8096;3
50170;8947;3
50170;948X;3
50193;9920;3
50090;8285;3
50178;5282;3
50152;4663;3
50067;9605;3
50178;19;3
50152;9729;3
50178;7694;3
50178;6092;3
50178;3763;3
50178;5283;3
50178;3619;3
50178;96;3
50143;7715;3
50218;9462;3
50185;9608;3
50072;9901;3
50064;42;3
50066;8031;3
50090;7013;3
50185;8606;3
50067;8083;3
50072;9829;3
50154;8965;3
50072;7171;3
50064;4519;3
50072;235X;3
50064;6996;3
50215;9492;3
50067;8903;3
50163;8341;3
50186;5595;3
50044;8391;3
50069;1297;3
50145;9412;3
50186;8983;3
50176;2762;3
50176;9435;3
50173;8001;3
50114;8895;3
50088;2049;3
50169;9223;3
50215;9321;3
50144;7849;3
50186;1439;3
50088;2051;3
50059;1421;3
50173;8005;3
50114;242;3
50059;3603;3
50160;9411;3
50143;8108;3
50059;2594;3
50220;4971;3
50024;8091;3
50143;8375;3
50197;2931;3
50188;4849;3
50144;8163;3
50178;1513;3
50143;8041;3
50207;832;3
50218;5182;3
50207;831;3
50143;8111;3
50199;8918;3
50219;6552;3
50215;8773;3
50114;8047;3
50220;2591;3
50213;9409;3
50167;4431;3
50072;8311;3
50178;9988;3
50209;8164;3
50170;4923;3
50173;8041;3
50173;8111;3
50152;7794;3
50220;8465;3
50067;7823;3
50114;9370;3
50114;7815;3
50195;9411;3
50178;2758;3
50173;8377;3
50114;524;3
50185;5783;3
50094;4623;3
50241;3532;3
50088;2762;3
50173;8113;3
50114;433;3
50143;8113;3
50151;390;3
50176;2432;3
50072;7669;3
50176;7859;3
50176;7841;3
50069;9820;3
50164;8157;3
50178;2509;3
50116;8147;3
50143;8001;3
50144;492;3
50088;8127;3
50173;8182;3
50144;8044;3
50069;7778;3
50072;7835;3
50152;6879;3
50058;9913;3
50173;84;3
50218;9467;3
50072;7825;3
50201;9501;3
50159;7532;3
50058;3348;3
50010;392;3
50193;4719;3
50143;8005;3
50143;8126;3
50088;642;3
50144;4876;3
50058;5286;3
50166;2691;3
50058;92;3
50058;1200;3
50116;8144;3
50058;9212;3
50064;8844;3
50177;3997;3
50088;8311;3
50058;48;3
50207;1261;3
50143;8339;3
50185;7229;3
50197;2239;3
50067;2161;3
50195;9352;3
50241;3614;3
50059;1229;3
50211;394;3
50173;8059;3
50143;7782;3
50173;7716;3
50173;8125;3
50024;7219;3
50167;4252;3
50144;5799;3
50188;8729;3
50143;8182;3
50044;8821;3
50215;9452;3
50088;8075;3
50211;3869;3
50143;8193;3
50154;2769;3
50163;8965;3
50090;7724;3
50201;8854;3
50064;77;3
50145;9411;3
50176;7851;3
50010;8536;3
50072;8661;3
50010;98;3
50069;99A4;3
50143;73;3
50169;5212;3
50167;4973;3
50010;7079;3
50199;8020;3
50173;8087;3
50212;4468;3
50063;5844;3
50220;7662;3
50072;5674;3
50114;5845;3
50199;8932;3
50069;5894;3
50114;7725;3
50170;8072;3
50173;7828;3
50201;8853;3
50173;93A2;3
50143;8102;3
50212;7029;3
50197;9446;3
50088;83;3
50170;99B1;3
50215;9769;3
50173;8339;3
50154;390;3
50044;7532;3
50207;833;3
50215;6199;3
50241;3533;3
50116;8086;3
50088;7662;3
50010;8695;3
50207;7840;3
50173;8112;3
50116;7769;3
50088;196;3
50064;6929;3
50088;5313;3
50185;8608;3
50178;1512;3
50173;399;3
50090;8106;3
50173;8082;3
50010;8512;3
50115;9393;3
50072;245X;3
50066;8212;3
50090;36;3
50173;8289;3
50129;4414;3
50064;46;3
50063;8857;3
50064;3804;3
50173;8043;3
50064;6998;3
50178;1454;3
50167;4999;3
50090;8136;3
50090;8553;3
50088;625;3
50217;4623;3
50177;522;3
50063;9512;3
50143;7825;3
50195;9789;3
50050;493;3
50143;7788;3
50213;1921;3
50169;851;3
50195;8906;3
50188;8716;3
50161;596;3
50213;9465;3
50154;9356;3
50173;8115;3
50176;7171;3
50201;5891;3
50177;1163;3
50024;7211;3
50185;7221;3
50058;9216;3
50010;8229;3
50143;7858;3
50200;1642;3
50164;302;3
50067;8036;3
50090;6061;3
50166;9924;3
50200;7989;3
50178;3732;3
50241;3371;3
50211;3809;3
50072;206;3
50064;44;3
50166;890A;3
50212;9451;3
50176;5471;3
50067;9315;3
50177;3799;3
50080;6599;3
50241;5894;3
50213;8134;3
50156;9311;3
50241;1239;3
50241;8075;3
50170;58;3
50067;8724;3
50064;5919;3
50215;801;3
50173;7762;3
50067;8904;3
50090;8547;3
50215;9454;3
50173;8101;3
50215;523;3
50193;8721;3
50061;8873;3
50178;155X;3
50215;9361;3
50058;3961;3
50072;2769;3
50178;2104;3
50215;529;3
50197;8844;3
50176;5845;3
50177;3788;3
50178;1529;3
50116;806X;3
50143;7783;3
50188;9390;3
50207;8717;3
50144;7789;3
50114;99A5;3
50059;7063;3
50080;4939;3
50162;7761;3
50178;99B4;3
50178;9526;3
50144;8106;3
50169;758;3
50178;3222;3
50207;76;3
50199;8159;3
50199;8908;3
50063;204;3
50072;212;3
50173;7801;3
50090;8595;3
50170;8184;3
50201;419;3
50080;8212;3
50063;9811;3
50164;8239;3
50162;8046;3
50181;5201;3
50217;9541;3
50176;7665;3
50176;7745;3
50201;8759;3
50170;3772;3
50199;3862;3
50063;4501;3
50058;8753;3
50176;5843;3
50010;7799;3
50178;153X;3
50197;8779;3
50058;3894;3
50114;5312;3
50178;1259;3
50176;400;3
50193;8416;3
50200;3813;3
50212;9636;3
50165;247;3
50059;3805;3
50193;3893;3
50156;7091;3
50116;8081;3
50185;7219;3
50143;70;3
50088;8554;3
50195;9317;3
50155;8951;3
50199;2919;3
50010;8482;3
50151;7781;3
50088;8088;3
50059;9511;3
50173;8777;3
50050;7093;3
50173;8608;3
50116;7981;3
50065;9052;3
50194;6191;3
50069;8095;3
50173;8102;3
50192;5422;3
50200;5253;3
50088;283;3
50044;8926;3
50144;8821;3
50080;449;3
50212;271;3
50114;9803;3
50160;8312;3
50176;7849;3
50156;4431;3
50178;7696;3
50194;231;3
50194;339;3
50241;6871;3
50216;3898;3
50176;9394;3
50178;4253;3
50178;3352;3
50178;5285;3
50176;294X;3
50072;5831;3
50213;8140;3
50044;7201;3
50178;3765;3
50116;8183;3
50181;215;3
50218;531;3
50143;7751;3
50173;7767;3
50178;5099;3
50178;5679;3
50178;9853;3
50178;8911;3
50176;1311;3
50176;5751;3
50173;71;3
50143;7718;3
50201;73;3
50199;9402;3
50143;8048;3
50177;8861;3
50064;109;3
50197;8934;3
50212;5529;3
50207;1473;3
50064;6941;3
50167;445X;3
50095;9919;3
50058;8473;3
50169;1474;3
50058;4108;3
50154;6679;3
50215;5635;3
50080;5472;3
50178;1451;3
50215;5521;3
50212;47;3
50145;8952;3
50207;1129;3
50059;4515;3
50153;2502;3
50059;3954;3
50059;3604;3
50059;3489;3
50195;9322;3
50065;9383;3
50173;8159;3
50173;8006;3
50173;8156;3
50050;9307;3
50200;8133;3
50219;1343;3
50059;7963;3
50116;8182;3
50114;7762;3
50059;2096;3
50114;6444;3
50059;111;3
50072;7735;3
50024;9637;3
50194;728;3
50059;3195;3
50177;3797;3
50059;1153;3
50080;406;3
50072;3799;3
50201;8852;3
50059;11;3
50059;1284;3
50115;9547;3
50024;7201;3
50207;7173;3
50058;2991;3
50176;96A1;3
50207;3791;3
50166;99B5;3
50201;7533;3
50201;2279;3
50143;71;3
50173;359;3
50207;1283;3
50155;9542;3
50207;1269;3
50241;1371;3
50143;8180;3
50159;5331;3
50241;6554;3
50241;4663;3
50058;8763;3
50173;7733;3
50166;8752;3
50176;8385;3
50195;3393;3
50072;9984;3
50197;9351;3
50154;8195;3
50188;6816;3
50220;153X;3
50169;1233;3
50185;7209;3
50188;3993;3
50080;8162;3
50199;7744;3
50066;531;3
50010;6539;3
50010;8524;3
50090;8195;3
50209;9315;3
50173;8721;3
50213;9042;3
50088;8012;3
50115;9985;3
50059;9227;3
50170;8849;3
50159;7852;3
50187;6831;3
50144;309;3
50213;4469;3
50195;9637;3
50195;85;3
50176;9939;3
50072;2763;3
50061;9339;3
50173;7805;3
50201;1474;3
50173;7827;3
50080;7782;3
50177;9209;3
50166;9411;3
50143;407;3
50167;9219;3
50162;7866;3
50166;3606;3
50173;8349;3
50014;8875;3
50024;1831;3
50068;7054;3
50166;9926;3
50169;99A4;3
50059;8222;3
50072;5587;3
50143;7739;3
50167;5101;3
50080;6823;3
50059;3699;3
50155;9637;3
50144;7769;3
50178;1429;3
50058;3892;3
50176;2551;3
50090;7031;3
50173;9338;3
50116;8373;3
50200;9544;3
50159;8744;3
50129;7786;3
50178;1511;3
50178;852;3
50064;7095;3
50173;7737;3
50116;8076;3
50176;1871;3
50169;3616;3
50167;8932;3
50152;9633;3
50152;561X;3
50215;8173;3
50201;8833;3
50199;8027;3
50162;8907;3
50173;8415;3
50129;9353;3
50173;7823;3
50170;9201;3
50152;954A;3
50143;7805;3
50058;941;3
50058;9947;3
50058;3164;3
50072;5302;3
50186;9146;3
50069;8839;3
50010;7219;3
50186;8982;3
50058;402;3
50173;8180;3
50058;2021;3
50241;427X;3
50241;3230;3
50188;8951;3
50063;1441;3
50114;939A;3
50177;3403;3
50177;232;3
50059;64;3
50059;1122;3
50058;8452;3
50010;8089;3
50090;8138;3
50059;3766;3
50163;8241;3
50010;390;3
50173;8144;3
50177;4105;3
50173;7715;3
50207;2959;3
50143;8271;3
50186;1434;3
50114;95;3
50143;8006;3
50200;5124;3
50129;5311;3
50163;8599;3
50176;3474;3
50143;8256;3
50207;824;3
50024;8106;3
50080;8482;3
50200;8118;3
50114;4292;3
50114;067X;3
50165;7551;3
50064;6632;3
50188;4875;3
50178;7536;3
50064;8772;3
50215;9451;3
50067;6524;3
50064;8991;3
50088;80;3
50063;8602;3
50173;8196;3
50218;4911;3
50194;253X;3
50173;8375;3
50154;9452;3
50215;8879;3
50241;6879;3
50059;18;3
50059;245X;3
50072;625;3
50173;8185;3
50194;6011;3
50178;645X;3
50185;7231;3
50143;7766;3
50241;3932;3
50197;9312;3
50059;9523;3
50177;3798;3
50194;9705;3
50169;5535;3
50181;8031;3
50220;7201;3
50220;8723;3
50063;042X;3
50144;8609;3
50063;3861;3
50154;8362;3
50154;8331;3
50059;1459;3
50059;9505;3
50176;7782;3
50156;6599;3
50219;6639;3
50010;302;3
50215;3144;3
50177;7252;3
50072;8371;3
50173;7763;3
50167;4242;3
50072;7837;3
50207;2792;3
50211;36;3
50207;1162;3
50178;5992;3
50094;472;3
50024;9917;3
50153;7919;3
50211;8129;3
50058;5296;3
50220;4719;3
50065;4531;3
50212;8022;3
50173;8149;3
50178;236;3
50178;2042;3
50212;9732;3
50010;7124;3
50059;7664;3
50024;9317;3
50187;2009;3
50064;4465;3
50080;5979;3
50178;1254;3
50114;99A2;3
50209;2161;3
50058;9395;3
50200;9912;3
50143;7729;3
50143;7707;3
50164;4517;3
50169;7532;3
50169;9214;3
50186;5995;3
50153;7857;3
50192;7709;3
50059;752;3
50199;9438;3
50144;353;3
50173;7738;3
50069;5531;3
50167;5552;3
50072;9211;3
50188;4431;3
50201;9622;3
50201;883;3
50080;6564;3
50185;6839;3
50219;2559;3
50159;8915;3
50143;8042;3
50217;6949;3
50090;6821;3
50201;532;3
50059;891A;3
50178;9912;3
50170;004B;3
50088;8077;3
50024;8954;3
50143;80;3
50177;2799;3
50173;8256;3
50213;9637;3
50114;5843;3
50166;731;3
50177;1266;3
50185;9221;3
50058;6359;3
50063;153;3
50059;8384;3
50114;184;3
50154;7754;3
50088;5359;3
50094;7779;3
50059;1141;3
50072;4291;3
50090;7844;3
50063;5522;3
50094;4495;3
50193;9311;3
50129;8071;3
50153;8012;3
50088;5301;3
50010;8694;3
50209;8944;3
50069;4869;3
50212;9223;3
50193;9351;3
50115;7279;3
50024;8221;3
50090;562X;3
50154;8149;3
50159;8256;3
50167;5422;3
50143;7735;3
50144;585X;3
50088;8045;3
50143;7843;3
50188;7592;3
50213;7719;3
50199;8097;3
50153;3778;3
50058;203;3
50213;3249;3
50114;966;3
50176;8686;3
50173;8311;3
50090;8462;3
50166;5475;3
50176;2754;3
50152;8584;3
50215;7077;3
50080;4947;3
50010;6849;3
50080;390;3
50170;215;3
50178;7668;3
50166;9132;3
50178;326;3
50143;7717;3
50178;1692;3
50178;6443;3
50178;911;3
50178;2742;3
50173;8105;3
50178;3162;3
50178;1689;3
50178;2059;3
50178;3928;3
50080;2031;3
50072;2023;3
50115;6699;3
50072;8686;3
50178;783;3
50116;449;3
50173;7804;3
50178;9782;3
50241;3861;3
50178;729;3
50165;8993;3
50095;9639;3
50178;100;3
50188;7201;3
50064;7014;3
50173;8388;3
50090;3721;3
50199;3484;3
50058;65;3
50177;2311;3
50178;122;3
50064;7391;3
50167;938A;3
50173;7789;3
50193;9638;3
50173;8116;3
50173;7765;3
50173;8132;3
50069;9645;3
50072;067X;3
50181;8303;3
50193;7211;3
50177;115;3
50201;8681;3
50209;9316;3
50069;843;3
50111;9918;3
50186;1272;3
50154;81;3
50154;9336;3
50069;7811;3
50215;4492;3
50160;186X;3
50116;7728;3
50024;8961;3
50218;9633;3
50215;7091;3
50010;595;3
50058;5094;3
50088;631;3
50088;5351;3
50116;7866;3
50215;6995;3
50167;5211;3
50143;7801;3
50143;7787;3
50059;8281;3
50129;7787;3
50072;5312;3
50199;8156;3
50059;504X;3
50059;9972;3
50059;911;3
50059;1452;3
50178;7601;3
50059;235X;3
50059;9824;3
50059;3815;3
50059;2261;3
50059;772;3
50116;8365;3
50211;9395;3
50207;4865;3
50177;1292;3
50169;9201;3
50207;8499;3
50068;4517;3
50169;3551;3
50207;5589;3
50207;4282;3
50167;5592;3
50169;436X;3
50207;7956;3
50066;7938;3
50207;7699;3
50207;3250;3
50187;8531;3
50044;393;3
50199;8007;3
50143;8046;3
50155;9541;3
50176;7725;3
50010;757;3
50058;737X;3
50195;9419;3
50178;822;3
50199;8098;3
50241;4530;3
50173;7766;3
50063;3399;3
50201;8104;3
50044;9542;3
50176;8917;3
50072;2551;3
50155;5461;3
50217;7162;3
50058;3401;3
50216;9999;3
50088;7788;3
50072;4694;3
50188;4681;3
50144;4946;3
50024;9918;3
50090;302;3
50088;1371;3
50176;7918;3
50177;405;3
50201;8993;3
50044;7807;3
50155;4497;3
50195;8764;3
50143;7828;3
50169;8982;3
50010;6562;3
50114;4466;3
50241;4543;3
50209;9412;3
50178;5554;3
50065;3421;3
50088;7784;3
50215;8523;3
50173;80;3
50166;8520;3
50166;55;3
50165;704X;3
50209;9651;3
50069;822;3
50010;6732;3
50173;8184;3
50192;8651;3
50067;7753;3
50088;2183;3
50195;7534;3
50059;7675;3
50143;7765;3
50185;8585;3
50213;9468;3
50072;3725;3
50059;4042;3
50177;1152;3
50064;3886;3
50177;2723;3
50059;4107;3
50176;7747;3
50193;8524;3
50178;3615;3
50173;8695;3
50064;5758;3
50080;632;3
50187;8071;3
50080;046X;3
50159;215;3
50058;8372;3
50115;8511;3
50143;8138;3
50059;146X;3
50178;58;3
50176;1591;3
50072;5495;3
50069;3225;3
50178;2753;3
50178;3148;3
50199;3001;3
50152;8773;3
50059;1239;3
50165;8136;3
50059;5823;3
50088;7729;3
50063;869;3
50114;96A1;3
50151;9544;3
50194;8459;3
50024;9544;3
50207;2094;3
50173;7858;3
50069;1264;3
50173;8108;3
50194;7239;3
50200;8915;3
50178;9513;3
50143;8082;3
50173;843X;3
50178;9933;3
50169;146X;3
50167;7741;3
50153;8908;3
50173;7847;3
50173;7725;3
50090;8951;3
50220;3833;3
50220;9466;3
50188;8902;3
50169;1291;3
50186;9764;3
50178;313;3
50212;5993;3
50201;5293;3
50063;3768;3
50201;7791;3
50167;4642;3
50186;939A;3
50072;562X;3
50167;3421;3
50199;5119;3
50088;806X;3
50129;9639;3
50195;3778;3
50220;9435;3
50059;379;3
50177;3371;3
50155;2172;3
50010;8685;3
50059;97;3
50059;1422;3
50058;8519;3
50058;3792;3
50064;7729;3
50072;4979;3
50164;4574;3
50044;4414;3
50090;6521;3
50058;004A;3
50058;3228;3
50059;1449;3
50058;9611;3
50058;3777;3
50058;3761;3
50058;42;3
50162;2183;3
50064;4949;3
50067;8952;3
50058;504X;3
50058;953;3
50058;93;3
50058;1049;3
50199;3993;3
50169;392;3
50173;7735;3
50219;5429;3
50058;1139;3
50167;4863;3
50143;7768;3
50159;8944;3
50143;8112;3
50173;7768;3
50193;9346;3
50187;9652;3
50072;4591;3
50072;3562;3
50188;9352;3
50200;954A;3
50176;8025;3
50178;2095;3
50241;8163;3
50209;8822;3
50014;8876;3
50058;9203;3
50050;8924;3
50072;3598;3
50176;8828;3
50072;243;3
50201;4849;3
50178;5381;3
50166;201;3
50178;9532;3
50166;8909;3
50059;761;3
50170;8677;3
50178;8029;3
50188;8908;3
50178;1161;3
50173;492;3
50197;9805;3
50241;8879;3
50170;4291;3
50178;248;3
50063;8662;3
50241;3990;3
50143;7733;3
50178;1522;3
50173;7764;3
50072;3992;3
50201;7646;3
50220;3772;3
50114;22;3
50063;2051;3
50059;9239;3
50178;2502;3
50144;8138;3
50160;472;3
50201;714;3
50212;4413;3
50211;670;3
50213;9322;3
50152;531;3
50044;3950;3
50064;5844;3
50165;8106;3
50201;719;3
50080;7727;3
50170;4899;3
50058;94;3
50173;7718;3
50059;3977;3
50213;8075;3
50059;7536;3
50143;8115;3
50072;3596;3
50143;8285;3
50195;9354;3
50164;9461;3
50129;8386;3
50176;7902;3
50069;1273;3
50169;8583;3
50069;1121;3
50186;12;3
50010;042X;3
50059;3563;3
50217;7231;3
50144;449;3
50215;7942;3
50188;5751;3
50169;9132;3
50066;4574;3
50064;4464;3
50072;8892;3
50176;9918;3
50114;4979;3
50151;2121;3
50213;9336;3
50178;193;3
50219;8174;3
50169;4832;3
50095;9339;3
50164;215;3
50173;8138;3
50067;8828;3
50072;6352;3
50199;7811;3
50178;5059;3
50059;7967;3
50178;2811;3
50241;3523;3
50059;3880;3
50059;8029;3
50199;5103;3
50044;8915;3
50167;4862;3
50072;7905;3
50072;9629;3
50193;9917;3
50072;8663;3
50199;3842;3
50200;294;3
50064;3957;3
50200;5201;3
50088;7757;3
50090;8465;3
50173;8091;3
50059;1279;3
50058;41;3
50024;6553;3
50164;9336;3
50217;6094;3
50114;4591;3
50010;443;3
50167;3607;3
50220;9465;3
50176;9355;3
50199;8023;3
50220;8661;3
50201;1371;3
50143;8388;3
50063;6861;3
50212;9464;3
50069;6524;3
50212;8025;3
50177;9228;3
50195;7301;3
50088;70;3
50066;2031;3
50241;2241;3
50241;5781;3
50241;7929;3
50166;9393;3
50129;7901;3
50065;8399;3
50178;9502;3
50178;214X;3
50200;9939;3
50241;3731;3
50166;8966;3
50166;8376;3
50115;4414;3
50217;8909;3
50166;7023;3
50059;53;3
50178;612;3
50178;1021;3
50059;3571;3
50178;8602;3
50163;6812;3
50144;8388;3
50178;714;3
50178;5553;3
50176;5312;3
50215;5992;3
50177;7838;3
50072;8917;3
50201;492;3
50201;6999;3
50178;112;3
50178;9976;3
50178;7646;3
50064;711;3
50059;2092;3
50201;2933;3
50115;5493;3
50114;7912;3
50197;8361;3
50072;7838;3
50059;1169;3
50173;8606;3
50201;983;3
50143;7754;3
50072;622;3
50212;9452;3
50178;3972;3
50064;7023;3
50164;5331;3
50059;765;3
50197;731;3
50167;4881;3
50209;8926;3
50080;8172;3
50143;7786;3
50217;7053;3
50160;9955;3
50114;8914;3
50176;8685;3
50241;8271;3
50188;8749;3
50094;3991;3
50143;82;3
50080;8106;3
50173;8081;3
50185;7201;3
50185;674X;3
50088;1956;3
50176;7905;3
50200;5137;3
50063;294;3
50144;8162;3
50176;8140;3
